Source,Target
104006,95617
104006,100324
104006,115436
104006,115732
104006,120210
104006,138061
104006,156944
104006,173207
104006,177015
104006,206400
104006,219147
104006,293843
104236,1050
104236,1175
104236,1383
104236,1562
104236,2164
104236,2548
104236,2853
104236,2984
104236,5856
104236,6059
104236,6098
104236,7135
104236,8772
104236,9141
104236,9165
104236,9726
104236,10087
104236,10572
104236,10815
104236,11666
104236,11981
104236,12456
104236,13204
104236,14279
104236,17300
104236,19458
104236,20627
104236,21364
104236,38893
104236,41350
104236,41630
104236,44112
104236,48706
104236,50301
104236,51690
104236,53710
104236,57764
104236,82595
104236,92349
104236,94424
104236,105229
104236,106377
104236,107023
104236,107175
104236,115530
104236,150892
104236,158326
104236,163053
104236,165084
104236,170596
104236,172884
104236,181627
104236,187258
104236,195745
104236,259564
104236,273247
104236,285199
104236,287971
104236,294197
104236,294774
104236,294932
104236,300496
104236,314246
104236,314432
104236,321159
104236,342010
104236,367022
104476,703
104476,1151
104476,1206
104476,1344
104476,1383
104476,1828
104476,1987
104476,2164
104476,2571
104476,2635
104476,2853
104476,3751
104476,3930
104476,3988
104476,4154
104476,4885
104476,5152
104476,6059
104476,6092
104476,6098
104476,6747
104476,8155
104476,8554
104476,8598
104476,9030
104476,9554
104476,9642
104476,11168
104476,11666
104476,19700
104476,21360
104476,22116
104476,25028
104476,27852
104476,30251
104476,31483
104476,32251
104476,42892
104476,42977
104476,44112
104476,50445
104476,51690
104476,53406
104476,53710
104476,62196
104476,68255
104476,82595
104476,87593
104476,90804
104476,92349
104476,96807
104476,96819
104476,100324
104476,104498
104476,107494
104476,111650
104476,119884
104476,127758
104476,132121
104476,132451
104476,142832
104476,170043
104476,172149
104476,173207
104476,175834
104476,176235
104476,210259
104476,228290
104476,257651
104476,263822
104476,266459
104476,290581
104476,303420
104487,20350
104487,41959
104487,50007
104487,50261
104487,50328
104487,53022
104487,62988
104487,68255
104487,68695
104487,82583
104487,86732
104487,113900
104487,177015
104487,222640
104498,1151
104498,1206
104498,1828
104498,2548
104498,2645
104498,3674
104498,4094
104498,9030
104498,19700
104498,22116
104498,23364
104498,35619
104498,38328
104498,51722
104498,56151
104498,57555
104498,68255
104498,77538
104498,78205
104498,79286
104498,83600
104498,84915
104498,99467
104498,104476
104498,107567
104498,127656
104498,129771
104498,153575
104498,158034
104498,159351
104498,169518
104498,180850
104498,191246
104498,196484
104498,207344
104498,223399
104498,287423
104498,371413
104912,1595
104912,7669
104912,7697
104912,12721
104912,15682
104912,17218
104912,18100
104912,30436
104912,38361
104912,45848
104912,50328
104912,55273
104912,55675
104912,56036
104912,56151
104912,56576
104912,58043
104912,58267
104912,62788
104912,64702
104912,66524
104912,66700
104912,68446
104912,68969
104912,69957
104912,80383
104912,82583
104912,82905
104912,94424
104912,95647
104912,95758
104912,97980
104912,117897
104912,120549
104912,147303
104912,148679
104912,163243
104912,163941
104912,164103
104912,175031
104912,191340
104912,200625
104912,213667
104912,220198
104912,264585
105229,7455
105229,21364
105229,107175
105229,115530
105229,181298
105229,190526
105229,193592
105229,273247
105229,300496
105229,367022
105229,405470
105229,447817
105255,45021
105255,98538
105761,1175
105761,1344
105761,1383
105761,1526
105761,1562
105761,1828
105761,2164
105761,2703
105761,2853
105761,2925
105761,2977
105761,2984
105761,4885
105761,5152
105761,5856
105761,6059
105761,7135
105761,8598
105761,9030
105761,9141
105761,9165
105761,9554
105761,10278
105761,10815
105761,11666
105761,11981
105761,13204
105761,17300
105761,20627
105761,21360
105761,21364
105761,24858
105761,26010
105761,28708
105761,31483
105761,36502
105761,38476
105761,38893
105761,41350
105761,41406
105761,41630
105761,44112
105761,50301
105761,50449
105761,51690
105761,53710
105761,57764
105761,82595
105761,92349
105761,95186
105761,96819
105761,104006
105761,105229
105761,106377
105761,107023
105761,107175
105761,115530
105761,116609
105761,137349
105761,144697
105761,158034
105761,158326
105761,159351
105761,160034
105761,162416
105761,163053
105761,165084
105761,165847
105761,170043
105761,170592
105761,172884
105761,181627
105761,182128
105761,195745
105761,199533
105761,207788
105761,219544
105761,227065
105761,228219
105761,244943
105761,262396
105761,264773
105761,267719
105761,273607
105761,287971
105761,299311
105761,299408
105761,299543
105761,302739
105761,303420
105761,310134
105761,312583
105761,321159
105761,367022
106377,1175
106377,1383
106377,1828
106377,2164
106377,2977
106377,2984
106377,7455
106377,9030
106377,9141
106377,9726
106377,10087
106377,10815
106377,11981
106377,13204
106377,17300
106377,20627
106377,21364
106377,36502
106377,38476
106377,41350
106377,44112
106377,50301
106377,53710
106377,82595
106377,95186
106377,104236
106377,107175
106377,115530
106377,142115
106377,150892
106377,181627
106377,195745
106377,211495
106377,214034
106377,294932
106377,299311
106377,302739
106377,367022
106627,1640
106627,3504
106627,4920
106627,6032
106627,6098
106627,7669
106627,27663
106627,39938
106627,41959
106627,50007
106627,50328
106627,58267
106627,58609
106627,59125
106627,59899
106627,62751
106627,68682
106627,68695
106627,68969
106627,78097
106627,82583
106627,86732
106627,95758
106627,96156
106627,97985
106627,113900
106627,117119
106627,148793
106627,154404
106627,163941
106627,164391
106627,166180
106627,182152
106627,192582
106627,215676
106627,222292
106627,222640
106627,268439
106627,355773
107023,82595
107023,95186
107175,2984
107175,5856
107175,6722
107175,7135
107175,9165
107175,9726
107175,11981
107175,17300
107175,20627
107175,21364
107175,36502
107175,41350
107175,50301
107175,53710
107175,63869
107175,95186
107175,105229
107175,106377
107175,143812
107175,165847
107175,193592
107175,214034
107175,273247
107175,287971
107175,294932
107175,300496
107375,2548
107375,2645
107375,2703
107375,2746
107375,4807
107375,6011
107375,7200
107375,9036
107375,16733
107375,17218
107375,18462
107375,19969
107375,25029
107375,27151
107375,27420
107375,28423
107375,33070
107375,33923
107375,38361
107375,39089
107375,39585
107375,41738
107375,41979
107375,43425
107375,50328
107375,55286
107375,55675
107375,56151
107375,56824
107375,62788
107375,66524
107375,66544
107375,66700
107375,69957
107375,74271
107375,82583
107375,83222
107375,93088
107375,95647
107375,95758
107375,98758
107375,117119
107375,120549
107489,41
107489,703
107489,797
107489,1206
107489,1828
107489,1940
107489,1987
107489,2271
107489,2298
107489,2548
107489,2645
107489,2719
107489,2853
107489,3285
107489,3504
107489,3783
107489,3785
107489,4154
107489,4807
107489,5139
107489,5152
107489,5689
107489,6032
107489,6059
107489,7052
107489,7200
107489,7679
107489,7697
107489,8155
107489,9036
107489,10294
107489,12721
107489,13027
107489,13121
107489,14279
107489,14887
107489,15682
107489,16443
107489,16733
107489,17218
107489,18285
107489,18462
107489,19363
107489,19969
107489,20350
107489,21340
107489,23364
107489,23884
107489,25029
107489,25172
107489,25492
107489,27151
107489,27420
107489,27663
107489,27852
107489,28423
107489,29888
107489,30010
107489,30043
107489,30436
107489,31615
107489,32280
107489,33034
107489,33070
107489,33662
107489,33923
107489,34914
107489,36888
107489,38054
107489,39089
107489,39585
107489,40525
107489,41738
107489,41979
107489,42892
107489,43425
107489,45848
107489,49428
107489,49926
107489,50199
107489,53092
107489,54380
107489,55119
107489,55273
107489,56151
107489,56576
107489,56824
107489,58609
107489,60195
107489,62042
107489,62788
107489,64294
107489,64702
107489,64766
107489,66524
107489,66544
107489,66700
107489,68969
107489,69957
107489,72637
107489,74271
107489,75376
107489,75769
107489,76112
107489,78022
107489,78141
107489,81374
107489,82905
107489,83222
107489,86922
107489,87083
107489,87593
107489,88924
107489,90381
107489,90804
107489,93088
107489,94214
107489,94424
107489,95647
107489,95758
107489,97980
107489,98758
107489,98833
107489,102367
107489,103900
107489,104006
107489,104912
107489,107375
107489,107494
107489,117897
107489,119513
107489,120549
107489,122864
107489,130395
107489,131612
107489,138737
107489,148679
107489,159919
107489,163243
107489,164103
107489,176965
107489,177780
107489,181200
107489,181919
107489,183116
107489,190398
107489,191340
107489,192582
107489,206900
107489,210030
107489,221131
107489,222292
107489,242650
107489,249114
107489,286196
107489,287308
107494,268
107494,703
107494,1344
107494,1828
107494,1987
107494,2275
107494,2548
107494,2645
107494,2703
107494,2853
107494,3504
107494,3674
107494,3930
107494,4885
107494,5139
107494,5152
107494,5689
107494,6059
107494,6098
107494,9554
107494,10294
107494,13121
107494,14279
107494,16440
107494,17703
107494,19700
107494,21376
107494,22116
107494,23364
107494,23884
107494,27852
107494,30251
107494,33070
107494,48555
107494,51722
107494,55286
107494,56151
107494,62042
107494,73837
107494,74271
107494,78022
107494,98311
107494,98758
107494,102367
107494,103900
107494,122864
107494,156944
107494,287308
107567,703
107567,1526
107567,1828
107567,4094
107567,9030
107567,65461
107567,77538
107567,78205
107567,99467
107567,99843
107567,104498
107567,127656
107567,129771
107567,130725
107567,158034
107567,169518
107567,230932
107567,295441
107567,367022
107664,0
108751,703
108751,1244
108751,1828
108751,2023
108751,3285
108751,6552
108751,13027
108751,13121
108751,14413
108751,17669
108751,17703
108751,20350
108751,25029
108751,27852
108751,34094
108751,41310
108751,56576
108751,65197
108751,75418
108751,100324
108751,129904
108751,163941
108751,173207
108751,175031
108751,200332
108751,222640
108751,287308
108751,371413
109539,1595
109539,7200
109539,19468
109539,19969
109539,38361
109539,40588
109539,42050
109539,50328
109539,50891
109539,54016
109539,56036
109539,71468
109539,95758
109539,170296
109539,175031
109539,213667
109539,223399
109539,252114
109539,262035
109626,12
109626,703
109626,1206
109626,1530
109626,1595
109626,1828
109626,1917
109626,1940
109626,2506
109626,2703
109626,2746
109626,3504
109626,4525
109626,5152
109626,6011
109626,6032
109626,6059
109626,6552
109626,7200
109626,7459
109626,7669
109626,8155
109626,13666
109626,14887
109626,17219
109626,18100
109626,18154
109626,18462
109626,18888
109626,19458
109626,19468
109626,19969
109626,22656
109626,25029
109626,25999
109626,28423
109626,29302
109626,34978
109626,38361
109626,40337
109626,40588
109626,42050
109626,45848
109626,45917
109626,46578
109626,48706
109626,52059
109626,55219
109626,55273
109626,55286
109626,56036
109626,56824
109626,58602
109626,59004
109626,62417
109626,64845
109626,66524
109626,68013
109626,68969
109626,70151
109626,71468
109626,72408
109626,72942
109626,74271
109626,82583
109626,83194
109626,94424
109626,101422
109626,114145
109626,115436
109626,117119
109626,117897
109626,118050
109626,120128
109626,147303
109626,172670
109626,173207
109626,175031
109626,213667
109626,213973
109626,220198
109626,223399
109626,264585
109626,281748
109626,282052
109626,301971
109626,340909
109626,351665
109626,424624
111650,703
111650,1344
111650,2571
111650,2853
111650,3988
111650,6098
111650,6747
111650,8554
111650,8598
111650,9030
111650,11666
111650,21360
111650,31483
111650,96807
111650,96819
111650,104476
111650,119884
111650,127758
111650,132121
111650,132451
111650,134216
111650,142832
111650,170043
111650,172149
111650,172670
111650,175834
111650,176235
111650,228290
111650,263822
111650,266459
111650,287423
112484,4194
112484,4271
112484,9642
112484,14279
112484,14887
112484,17703
112484,20407
112484,33070
112484,33661
112484,33967
112484,42050
112484,49926
112484,50891
112484,60625
112484,72686
112484,73069
112484,80652
112484,83194
112484,183116
112484,187944
113138,1876
113138,1940
113138,4920
113138,6098
113138,6805
113138,7804
113138,8200
113138,13334
113138,13688
113138,19700
113138,37322
113138,39140
113138,39677
113138,41959
113138,42149
113138,42390
113138,42953
113138,44421
113138,50445
113138,58267
113138,68695
113138,100324
113138,144942
113138,153871
113138,223399
113138,236681
113138,281748
113138,304879
113138,355773
113138,424624
113548,1526
113548,2853
113548,4094
113548,5573
113548,99467
113548,129771
113548,132451
113548,169518
113548,170043
113548,173207
113900,2548
113900,5152
113900,5573
113900,6059
113900,18203
113900,35619
113900,41959
113900,47456
113900,68682
113900,68695
113900,74956
113900,75021
113900,86732
113900,95617
113900,100324
113900,104487
113900,106627
113900,115732
113900,116951
113900,148793
113900,222640
113900,355773
114145,154
114145,757
114145,1050
114145,1640
114145,1828
114145,2506
114145,4271
114145,6098
114145,6516
114145,7251
114145,7669
114145,8434
114145,9642
114145,13121
114145,17703
114145,20350
114145,22116
114145,22656
114145,27599
114145,27663
114145,31043
114145,33661
114145,34094
114145,35619
114145,36278
114145,38361
114145,40045
114145,40337
114145,41636
114145,41959
114145,42050
114145,42149
114145,44632
114145,45848
114145,46560
114145,46578
114145,48555
114145,49926
114145,50007
114145,50261
114145,50328
114145,50666
114145,55219
114145,55885
114145,58043
114145,58267
114145,58602
114145,59004
114145,59125
114145,59436
114145,59852
114145,59899
114145,64845
114145,64855
114145,66921
114145,68255
114145,68695
114145,68969
114145,69957
114145,70174
114145,72942
114145,75287
114145,82387
114145,82583
114145,89478
114145,93368
114145,95496
114145,95758
114145,101422
114145,117119
114145,117897
114145,130940
114145,148793
114145,163941
114145,166180
114145,170296
114145,171416
114145,172670
114145,173207
114145,175031
114145,180654
114145,182152
114145,200332
114145,222292
114145,223399
114145,225922
114145,226705
114145,236419
114145,241297
114145,243021
114145,244943
114145,256888
114145,257851
114145,273607
114145,290016
114145,294144
114145,314887
114145,321075
114145,371413
114145,424624
115436,0
115530,9030
115530,21364
115530,24858
115530,53406
115530,61546
115530,105229
115530,123383
115530,137349
115530,144697
115530,266459
115530,299408
115530,382257
115732,703
115732,1640
115732,1828
115732,2853
115732,3930
115732,6032
115732,6059
115732,10583
115732,11023
115732,13121
115732,13304
115732,19700
115732,20350
115732,24030
115732,27852
115732,31615
115732,36589
115732,50261
115732,62988
115732,68695
115732,75021
115732,86732
115732,100324
115732,104487
115732,113900
115732,222640
116553,129771
116609,797
116609,1206
116609,1344
116609,1383
116609,1828
116609,2271
116609,2548
116609,2645
116609,2853
116609,2977
116609,3783
116609,7135
116609,8598
116609,9030
116609,9141
116609,10294
116609,11666
116609,13204
116609,19700
116609,21360
116609,23364
116609,27420
116609,27663
116609,28423
116609,28708
116609,33070
116609,36502
116609,39089
116609,41350
116609,41406
116609,42968
116609,50301
116609,54380
116609,56151
116609,57764
116609,66544
116609,75376
116609,82595
116609,87083
116609,92349
116609,94214
116609,95186
116609,97980
116609,105229
116609,105761
116609,107023
116609,115530
116609,142115
116609,162416
116609,166391
116609,181627
116609,181919
116609,195412
116609,195745
116609,207788
116609,211495
116609,211850
116609,214034
116609,225131
116609,244117
116609,249114
116609,259564
116609,268678
116951,45430
116951,47456
116951,49817
116951,50328
116951,68682
116951,68695
116951,69637
116951,113900
116951,222640
117119,7200
117119,7459
117119,7669
117119,15511
117119,17703
117119,19969
117119,28423
117119,33966
117119,36021
117119,38361
117119,42149
117119,44632
117119,45848
117119,50261
117119,50328
117119,50666
117119,56576
117119,58602
117119,59125
117119,62788
117119,64013
117119,64294
117119,64855
117119,66700
117119,68682
117119,68695
117119,72942
117119,75263
117119,82583
117119,87283
117119,98758
117119,101422
117119,106627
117119,117897
117119,130940
117119,159919
117119,164103
117119,170296
117119,171416
117119,175031
117119,177860
117119,182152
117119,191340
117119,222640
117119,226705
117119,231414
117119,287308
117119,300453
117119,307623
117119,314887
117119,321075
117119,397984
117897,2746
117897,4807
117897,7200
117897,7337
117897,7459
117897,7669
117897,9036
117897,12721
117897,17218
117897,19969
117897,27663
117897,28423
117897,30436
117897,33923
117897,36021
117897,45848
117897,50007
117897,50261
117897,50328
117897,50891
117897,56151
117897,56576
117897,58043
117897,59125
117897,59436
117897,59852
117897,62306
117897,62788
117897,64294
117897,64855
117897,66544
117897,68446
117897,68969
117897,69957
117897,75263
117897,82583
